*Pick And Place List
*Company=
*Author=
*eMail=
*
*Project=v1.3b (grounded)
*Date=22:26:41
*CreatedBy=Fritzing 0.9.4.2019-12-01.CD-498-0-a1ffcea
*
*
*Coordinates in mm, always center of component
*Origin 0/0=Lower left corner of PCB
*Rotation in degree (0-360, math. pos.)
*
*No;Value;Package;X;Y;Rotation;Side;Name
371;;;86.6902;-13.3352;0;Bottom;Copper Fill324
372;;;66.9798;-89.1923;0;Bottom;Copper Fill547
373;;;60.4996;-84.9585;0;Bottom;Via196
374;;;76.9366;-25.197;0;Bottom;Copper Fill299
375;;;73.1266;-34.976;0;Bottom;Copper Fill46
376;;;97.2484;-81.3642;0;Bottom;TXT8
377;;;12.3444;-26.3019;0;Bottom;Copper Fill535
378;1k;0805 [SMD];40.8147;-73.2834;90;Top;R57
379;;;60.8838;-61.5063;0;Bottom;Copper Fill410
380;;THT;92.2497;-21.7759;0;Bottom;JP2
381;220;0805 [SMD];65.5797;-25.5134;-90;Top;R64
382;;TO220 [THT];29.0037;-70.6709;90;Bottom;Q8
383;;;44.4246;-38.3415;0;Bottom;Copper Fill398
384;;;71.3232;-63.0811;0;Bottom;Copper Fill166
385;;;46.2963;-49.1376;0;Bottom;IMG1
386;;;36.6649;-49.3016;0;Bottom;Copper Fill135
387;10;0805 [SMD];69.9521;-55.4309;180;Top;R25
388;;;30.099;-37.0715;0;Bottom;Copper Fill442
389;;;54.6354;-6.9852;0;Bottom;Copper Fill94
390;;;97.7138;-43.6882;0;Bottom;Copper Fill280
391;;THT;15.0972;-13.5209;0;Bottom;J170
392;220;0805 [SMD];68.1197;-25.5134;-90;Top;R65
393;;;44.0944;-54.1911;0;Bottom;Copper Fill380
394;;;22.0345;-94.0564;0;Bottom;Copper Fill469
395;;;73.1393;-94.3866;0;Bottom;Copper Fill225
396;;;60.4393;-24.0286;0;Bottom;Copper Fill446
397;;;13.3096;-26.3019;0;Bottom;Copper Fill203
398;100k;0805 [SMD];34.1472;-92.1883;-90;Top;R10
399;;;82.0928;-28.7022;0;Bottom;Copper Fill300
400;;;28.9814;-34.214;0;Bottom;Copper Fill285
401;;;94.7928;-53.8482;0;Bottom;Copper Fill24
402;;;36.1442;-48.8063;0;Bottom;Copper Fill137
403;;;94.4907;-24.7134;-90;Bottom;TXT4
404;;;83.693;-46.9267;0;Bottom;Copper Fill427
405;;;94.7928;-56.3882;0;Bottom;Copper Fill262
406;;;56.6293;-85.6744;0;Bottom;Copper Fill462
407;;;44.5897;-53.7212;0;Bottom;Copper Fill132
408;;;94.492;-16.0852;-90;Bottom;TXT4
409;;;81.5594;-66.5863;0;Bottom;Copper Fill102
410;;;52.832;-91.9863;0;Bottom;Copper Fill519
411;;;11.4173;-46.2028;0;Bottom;Copper Fill514
412;;;60.4393;-84.506;0;Bottom;Copper Fill375
413;;;84.5693;-50.5462;0;Bottom;Copper Fill525
414;;;28.7496;-31.3009;0;Bottom;Via149
415;;;74.8792;-50.3811;0;Bottom;Copper Fill97
416;;;52.2097;-20.0916;0;Bottom;Copper Fill389
417;;;58.1152;-7.3662;0;Bottom;Copper Fill90
418;;;3.302;-93.1039;0;Bottom;Copper Fill171
419;;;60.5028;-30.8866;0;Bottom;Copper Fill56
420;470;0805 [SMD];57.9597;-25.5134;-90;Top;R6
421;;THT;12.5572;-16.0609;0;Bottom;J144
422;;;75.4211;-69.4929;-90;Bottom;TXT20
423;;;94.7928;-71.6282;0;Bottom;Copper Fill248
424;;;22.0345;-94.0564;0;Bottom;Copper Fill172
425;1k;0805 [SMD];31.6072;-92.1883;-90;Top;R12
426;;;94.4407;-10.4643;-90;Bottom;TXT4
427;;THT;7.4772;-16.0609;0;Bottom;J215
428;;;72.8345;-34.7474;0;Bottom;Copper Fill510
429;;;85.9028;-16.2816;0;Bottom;Copper Fill320
430;;;6.3246;-70.3963;0;Bottom;Copper Fill557
431;;;36.0045;-67.234;0;Bottom;Copper Fill478
